#OTU ID	N_ZJ_NB_1	N_ZJ_NB_2	N_ZJ_NB_3	N_HB_X_1	N_HB_X_2	N_HB_X_3	N_HB_Y_1	N_HB_Y_2	N_HB_Y_3	N_HN_C_1	N_HN_C_2	N_HN_C_3	N_HN_M_1	N_HN_M_2	N_HN_M_3	N_HN_Y_2	N_HN_Y_3	N_JS_W_1	N_JS_W_2	N_JS_W_3	M_ZJ_NY_1	M_ZJ_NY_2	M_ZJ_NY_3	M_JL_T_1	M_JL_T_2	M_JL_T_3	M_JS_NX_1	M_JS_NX_2	M_JS_NX_3	M_ZJ_NB_1	M_ZJ_NB_2	M_ZJ_NB_3	M_GX_G_1	M_GX_G_2	M_GX_G_3	M_USA_1	M_USA_2	M_USA_3	M_ZJ_HA_1	M_ZJ_HA_2	M_ZJ_HA_3	M_ZJ_HC_1	M_ZJ_HC_2	M_ZJ_HC_3	M_ZJ_HD_1	M_ZJ_HD_2	M_ZJ_HD_3	M_ZJ_HT_1	M_ZJ_HT_2	M_ZJ_HT_3	M_ZJ_JP_1	M_ZJ_JP_2	M_ZJ_JP_3	M_ZJ_JW_1	M_ZJ_JW_2	M_ZJ_JW_3	M_ZJ_LJ_1	M_ZJ_LJ_2	M_ZJ_LJ_3	M_ZJ_LL_1	M_ZJ_LL_2	M_ZJ_LL_3	M_ZJ_QJ_1	M_ZJ_QJ_2	M_ZJ_QJ_3	M_ZJ_SS_1	M_ZJ_SS_2	M_ZJ_SS_3	M_ZJ_TL_1	M_ZJ_TL_2	M_ZJ_TL_3	M_ZJ_TT_1	M_ZJ_TT_2	M_ZJ_TT_3	M_ZJ_WP_1	M_ZJ_WP_2	M_ZJ_WP_3	M_ZJ_WY_1	M_ZJ_WY_2	M_ZJ_WY_3	M_ZJ_ZD_1	M_ZJ_ZD_2	M_ZJ_ZD_3	N_USA_1	N_USA_2	N_USA_3	N_ZJ_LJ_1	N_ZJ_LJ_2	N_ZJ_LJ_3	kindom	phylum	class	order	family	genus
ZOTU_227	0	0.000904314	0	0	0	0	0	0	0	0.000297622	0	0.000354858	0.000183152	0.059707643	0.000366305	0.000274728	0.000137364	0	0	0.000125917	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	1.1447E-05	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0017285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_228	0	0	0	0	0	0	8.01291E-05	0	0	0.030071315	0	0.000160258	0.00011447	0.000206046	0.000194599	0.000263281	6.86821E-05	0	0	0	0.000892867	1.1447E-05	1.1447E-05	0	1.1447E-05	0	0	0.001041679	0	0	0	0	0	0.000675374	0	0	0	0	3.43411E-05	0	9.15761E-05	0	1.1447E-05	1.1447E-05	0	0	0	0	1.1447E-05	0	0	1.1447E-05	2.2894E-05	1.1447E-05	3.43411E-05	1.1447E-05	0	1.1447E-05	0	1.1447E-05	1.1447E-05	2.2894E-05	1.1447E-05	1.1447E-05	0	0.00107602	0	0	1.1447E-05	3.43411E-05	6.86821E-05	0	0	0	2.2894E-05	9.15761E-05	1.1447E-05	0.000183152	0	0.000137364	5.72351E-05	4.57881E-05	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	
ZOTU_229	0	0	0	0	0	0	0	0	0	0.000148811	0	0.000183152	0.023500727	0.000194599	0.000366305	0.00022894	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Hymenogastraceae	g:Hymenogaster
ZOTU_230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206046	6.86821E-05	9.15761E-05	0	0	0	0	2.2894E-05	1.1447E-05	9.15761E-05	0	5.72351E-05	0	0	0	0	0	0	8.01291E-05	5.72351E-05	3.43411E-05	0	0	0	5.72351E-05	8.01291E-05	0.000240387	0	3.43411E-05	2.2894E-05	0.000160258	0.000263281	0.000251834	0.001110361	0.002426768	0.004086585	0	4.57881E-05	1.1447E-05	0.000263281	0.001625476	0.000847079	0.004407102	0.000343411	0.000480775	0.009775753	0.005975343	0.002037569	0.000263281	0.00022894	0.000560904	0	0	0	5.72351E-05	0.000183152	0.00011447	0.000125917	2.2894E-05	0.000125917	6.86821E-05	5.72351E-05	0.000125917	0	0	0	0	0	0	d:Fungi					
ZOTU_231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022894	2.2894E-05	9.15761E-05	0	0	0	3.43411E-05	1.1447E-05	1.1447E-05	1.1447E-05	5.72351E-05	3.43411E-05	5.72351E-05	6.86821E-05	2.2894E-05	1.1447E-05	0	0	6.86821E-05	8.01291E-05	1.1447E-05	1.1447E-05	1.1447E-05	0	6.86821E-05	6.86821E-05	8.01291E-05	1.1447E-05	0	4.57881E-05	0.000183152	0.000297622	0.00011447	0.000915761	0.001888758	0.004441443	0	2.2894E-05	1.1447E-05	9.15761E-05	0.002232168	0.001156149	0.004120926	0.000457881	0.000434987	0.009123273	0.007497796	0.001808629	0	2.2894E-05	0.000206046	0	0	0	9.15761E-05	0.000320516	3.43411E-05	5.72351E-05	9.15761E-05	0.00011447	5.72351E-05	0.000103023	0.00011447	0	0	0	0	0	0	d:Fungi					
ZOTU_232	0	1.1447E-05	3.43411E-05	0.000103023	0.005288522	0.005093923	0	0	0.007200174	0	1.1447E-05	0	0	0	0	0	0	0.020696208	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Sebacinales	f:Sebacinaceae	
ZOTU_233	0	9.15761E-05	5.72351E-05	0.000160258	1.1447E-05	2.2894E-05	0	0	0	0	0.027140878	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148811	0.000125917	0.00011447	0	0.000103023	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Bulleribasidiaceae	g:Hannaella
ZOTU_234	0	8.01291E-05	2.2894E-05	0	3.43411E-05	4.57881E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.57881E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01291E-05	5.72351E-05	1.1447E-05	0	0.028960954	d:Fungi					
ZOTU_235	0.000286175	0	0	0	0	0	0	0	0	0.000148811	0	0.027495736	9.15761E-05	0.000137364	0.000125917	0.000183152	4.57881E-05	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0.000595245	0	0	0	0	0	0.000457881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	d:Fungi	p:Ascomycota				
ZOTU_236	0	0	1.1447E-05	0.003972115	0.005151158	0.005162605	0	0	0.000721162	0	1.1447E-05	0	0	0	0	0	0	0.016151742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Clavariaceae	
ZOTU_237	0	4.57881E-05	1.1447E-05	0.014800994	0.007612267	0.007967124	0	0	0.00510537	0	1.1447E-05	0	0	0	0	0	0	0.008218959	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales		
ZOTU_238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0.000217493	0.000194599	0.000274728	0	0	0	0.000148811	0.000160258	0.000160258	0.000183152	0.00065248	0.000503669	0	0	0	0	0	0	0.000206046	0.000354858	0.000503669	1.1447E-05	1.1447E-05	2.2894E-05	0	0	0	0	1.1447E-05	0	0	0	0	0.005929555	0.014411795	0.011882004	0.000125917	0.000160258	0.000217493	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Lipomycetaceae	g:Lipomyces
ZOTU_239	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125917	0	0	0.000251834	0	0	3.43411E-05	0	0	0	0	0.000125917	0.000125917	0.000148811	0.000297622	0.000103023	0.000194599	0.000160258	0.00011447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	2.2894E-05	0	0	0	0	0	0.01489257	0.000309069	0.012420014	0	0	0	0	0	0	0	0	0	0	0	0	6.86821E-05	0	0	0	0	2.2894E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Trichomonascaceae	g:Sugiyamaella
ZOTU_240	0	0	0	0	0	0	0	0	0	0.000103023	0	0.000251834	0.000297622	0.00022894	0.000286175	0.024828581	0.000103023	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0.000629586	0	0	0	0	0	0.000503669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Lacrymaria
ZOTU_241	0	5.72351E-05	5.72351E-05	0	1.1447E-05	3.43411E-05	0	0	0	0	5.72351E-05	0	0	0	0	0	0	0	0.026843256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15761E-05	9.15761E-05	5.72351E-05	0	1.1447E-05	d:Fungi	p:Ascomycota	c:Pezizomycetes			
ZOTU_242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240387	0.000160258	2.2894E-05	0.000125917	0.000595245	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0.000125917	5.72351E-05	8.01291E-05	0.000206046	0.000160258	0.000206046	0	0	0	6.86821E-05	0.000160258	8.01291E-05	0	0	0	0	1.1447E-05	0	0	0	0	0.000434987	0.014434689	0.014846782	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Cantharellales_fam_Incertae_sedis	g:Sistotrema
ZOTU_243	0	1.1447E-05	0	0.006856763	0.000972996	0.001087467	0	0	0.021280005	0	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes			
ZOTU_244	0	2.2894E-05	8.01291E-05	9.15761E-05	1.1447E-05	2.2894E-05	0	0	0	0	0.004166714	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	4.57881E-05	0.022939823	0	1.1447E-05	d:Fungi					
ZOTU_245	0.063553841	0	0	0.006982681	0	0	0.007749631	5.72351E-05	2.2894E-05	8.01291E-05	1.1447E-05	0.00022894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263281	0	0.000457881	0	0	0	0.000103023	0	0.000354858	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0.000194599	0	0.000160258	3.43411E-05	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Saccharomycetaceae	g:Saccharomyces
ZOTU_246	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	1.1447E-05	0	0	0	0	0	0	0	0.000240387	4.57881E-05	5.72351E-05	0	0	0	1.1447E-05	2.2894E-05	0	0	0	5.72351E-05	0.000263281	0.000526563	0.00022894	2.2894E-05	0	3.43411E-05	0	0	0	0	1.1447E-05	4.57881E-05	0	0	0	2.2894E-05	0	1.1447E-05	0.000286175	0.000915761	0.000343411	0	1.1447E-05	0	0	0.000125917	0	0.003537128	0.012248309	0.006433224	0.000263281	0.000286175	0.000377752	0.017101844	0.000137364	0.002174933	0.000251834	0.000320516	0.000309069	0	1.1447E-05	0	0.002106251	0.001179043	0.000663927	1.1447E-05	0.000148811	2.2894E-05	0.000148811	0.000263281	0.000251834	0	0	0	0	0	0	d:Fungi					
ZOTU_247	8.01291E-05	0	0	0	0	0	0	0	0	4.57881E-05	0	0.00022894	5.72351E-05	6.86821E-05	0.023008505	0.000125917	3.43411E-05	0	0	0	5.72351E-05	0	1.1447E-05	0.000400646	0.000915761	0.000641033	3.43411E-05	0.000183152	6.86821E-05	0.001247725	0.000354858	0.001144702	3.43411E-05	8.01291E-05	5.72351E-05	0.004395655	0.003170824	0.001556794	0	0	1.1447E-05	0.000274728	3.43411E-05	0	0	1.1447E-05	0	1.1447E-05	3.43411E-05	0	0	0	0	0	0	1.1447E-05	3.43411E-05	3.43411E-05	1.1447E-05	0	0	0	0	0	5.72351E-05	0	0	0	0	0	0	0.000274728	8.01291E-05	0.000103023	2.2894E-05	1.1447E-05	1.1447E-05	1.1447E-05	0	0	3.43411E-05	6.86821E-05	6.86821E-05	1.1447E-05	0	0	0	0	4.57881E-05	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Penicillium
ZOTU_248	0	0	0	0	0	0	9.15761E-05	0	0	0.022127085	0	0.000206046	0.00011447	0.000103023	0.000171705	0.000183152	0.000171705	0	0	0	1.1447E-05	0	0	0	0	0	0	0.000595245	0	0	0	0	0	0.000366305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	
ZOTU_249	0	0.000103023	0.00011447	0	5.72351E-05	3.43411E-05	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0.025813024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	2.2894E-05	0.000125917	0.000137364	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	6.86821E-05	8.01291E-05	0.000103023	0	9.15761E-05	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales		
ZOTU_250	0	5.72351E-05	3.43411E-05	0	2.2894E-05	1.1447E-05	0	0	0	0	4.57881E-05	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026419716	3.43411E-05	4.57881E-05	0	4.57881E-05	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Hygrophoropsidaceae	g:Hygrophoropsis
ZOTU_251	0	0	0	0	0	0	0	0	0	0.00011447	0	4.57881E-05	9.15761E-05	4.57881E-05	0.024473723	6.86821E-05	4.57881E-05	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Polyporaceae	g:Daedaleopsis
ZOTU_252	0	0.000160258	0.000125917	0.000183152	1.1447E-05	1.1447E-05	0	0	0	0	0.025458167	1.1447E-05	0	0	0	0	0	0	5.72351E-05	0	0	0	0	0	0	0	0	0	2.2894E-05	0	3.43411E-05	0	0	1.1447E-05	0	0	0	0.000171705	0	0	0	1.1447E-05	1.1447E-05	2.2894E-05	0	0	1.1447E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	1.1447E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0.00011447	0.000125917	4.57881E-05	0	0.00011447	d:Fungi	p:Ascomycota				
ZOTU_253	0	0	2.2894E-05	0.004693277	0.006845316	0.006913999	0	0	0.0049909	0	1.1447E-05	0	0	0	0	0	0	0.004006456	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01291E-05	8.01291E-05	6.86821E-05	0	4.57881E-05	d:Fungi	p:Ascomycota				
ZOTU_254	0	5.72351E-05	0.000137364	0	1.1447E-05	1.1447E-05	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0.024828581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194599	6.86821E-05	0.000103023	0	8.01291E-05	d:Fungi	p:Ascomycota	c:Dothideomycetes			
ZOTU_255	0	0	1.1447E-05	0	0.012603166	0.013026706	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	3.43411E-05	0	2.2894E-05	d:Fungi	p:Chytridiomycota	c:Rhizophydiomycetes	o:Rhizophydiales		
ZOTU_256	0	8.01291E-05	8.01291E-05	0	5.72351E-05	8.01291E-05	0	0	0	0	0.000103023	0	0	0	0	0	0	0	0.00011447	0	0	0	0	0	0	0	0	2.2894E-05	0	0	8.01291E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	1.1447E-05	1.1447E-05	0	0	0	0	4.57881E-05	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125917	8.01291E-05	2.2894E-05	0	0.025171991	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Botryosphaeriales	f:Botryosphaeriaceae	g:Botryosphaeria
ZOTU_257	0	0	1.1447E-05	0.004613148	0.006776634	0.006776634	0	0	5.72351E-05	0	0	0	0	0	0	0	0	0.006799528	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	d:Fungi	p:Rozellomycota	c:Rozellomycotina_cls_Incertae_sedis	o:GS11		
ZOTU_258	0	5.72351E-05	6.86821E-05	0.000206046	4.57881E-05	4.57881E-05	0	0	0	0	0.024965945	0	0	0	0	0	0	0	4.57881E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72351E-05	0.000160258	4.57881E-05	0	4.57881E-05	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pyronemataceae	
ZOTU_259	0	0	0	0	0	0	0.023901372	5.72351E-05	0	0.000194599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984444	0	0	0	0	0	0.000377752	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_260	0	0	0	0	0	0	0.007429114	8.01291E-05	0	0.000183152	0	0.000137364	0.017800112	9.15761E-05	0.000148811	3.43411E-05	5.72351E-05	0	0	0	0	0	0	0	0	0	0	0.000263281	0	0	0	2.2894E-05	0	0.000103023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000629586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	4.57881E-05	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Aspergillus
ZOTU_261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008882886	0.013370116	0.01554505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171705	0.000125917	0.000125917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ophiostomatales	f:Ophiostomataceae	g:Sporothrix
ZOTU_262	0	8.01291E-05	0.000103023	0.000217493	8.01291E-05	6.86821E-05	0	0	0	0	0.024450829	0	0	0	0	0	0	0	5.72351E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15761E-05	0.000103023	6.86821E-05	0	5.72351E-05	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales		
ZOTU_263	0.000331964	0	0	0	0	0	0	0	0	0.000125917	0	0.022401813	0.00022894	0.000125917	0.000240387	0.000217493	0.000183152	0	0	0	0	0	0	0	0	0	0	0	0	0.000492222	0	1.1447E-05	0	0	2.2894E-05	0.000446434	0	0.001442324	0	0	2.2894E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	1.1447E-05	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	3.43411E-05	0	0	0	2.2894E-05	1.1447E-05	2.2894E-05	0	0	1.1447E-05	0	1.1447E-05	4.57881E-05	1.1447E-05	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolaceae	g:Rhodotorula
ZOTU_264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	2.2894E-05	0	0	0	1.1447E-05	4.57881E-05	0.000206046	3.43411E-05	5.72351E-05	0.000446434	1.1447E-05	0.000629586	0.000824185	0.0017285	1.1447E-05	0	0	0	0	0	8.01291E-05	0.000103023	0.000240387	0.00022894	0.000194599	0.000183152	0	0	0	0.001018785	0.025824471	9.15761E-05	0	0	0	0	0	3.43411E-05	0	0	0	0.000286175	0.000137364	0.000194599	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Saccharomycetales_fam_Incertae_sedis	g:Candida
ZOTU_265	0	5.72351E-05	0.000103023	0.000194599	3.43411E-05	3.43411E-05	0	0	0	0	0.02425623	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160258	8.01291E-05	9.15761E-05	0	5.72351E-05	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	
ZOTU_266	0	0	0	0	0	0	0	0	0	0.000217493	0	0.000183152	0.000217493	0.000103023	0.000137364	0.021005277	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354858	0	0	0	0	0	0.000354858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Rhynchogastremataceae	g:Papiliotrema
ZOTU_267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	1.1447E-05	0	3.43411E-05	5.72351E-05	0.000103023	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	1.1447E-05	0	0	0	1.1447E-05	0	6.86821E-05	0.000309069	0.000400646	1.1447E-05	0.000206046	0.000297622	0.001007338	9.15761E-05	0	0	4.57881E-05	1.1447E-05	0	0	2.2894E-05	0.00011447	9.15761E-05	0.000160258	0.000354858	0.00022894	0.00022894	0	0	0	0.000549457	0.007280303	0.01512151	0	0	0	5.72351E-05	1.1447E-05	2.2894E-05	5.72351E-05	4.57881E-05	2.2894E-05	0.000148811	0.000148811	0.000103023	0	0	0	0	0	0	d:Fungi	p:Basidiomycota				
