	N_ZJ_NY_1	N_ZJ_NY_2	N_ZJ_NY_3	N_JL_T_1	N_JL_T_2	N_JL_T_3	N_JS_NX_1	N_JS_NX_2	N_JS_NX_3	N_ZJ_NB_1	N_ZJ_NB_2	N_ZJ_NB_3	N_AH_C_1	N_AH_C_2	N_AH_C_3	N_CQ_W_1	N_CQ_W_2	N_CQ_W_3	N_GX_G_1	N_GX_G_2	N_GX_G_3	N_HB_X_1	N_HB_X_2	N_HB_X_3	N_HB_Y_1	N_HB_Y_2	N_HB_Y_3	N_HN_C_1	N_HN_C_2	N_HN_C_3	N_HN_H_1	N_HN_H_2	N_HN_H_3	N_HN_M_1	N_HN_M_2	N_HN_M_3	N_HN_Y_1	N_HN_Y_2	N_HN_Y_3	N_JL_J_1	N_JL_J_2	N_JS_W_1	N_JS_W_2	N_JS_W_3	N_SC_L_1	N_SC_L_2	N_SC_L_3	N_SN_X_1	N_SN_X_2	N_SN_X_3	N_USA_1	N_USA_2	N_USA_3	N_ZJ_HA_1	N_ZJ_HA_2	N_ZJ_HA_3	N_ZJ_HC_1	N_ZJ_HC_2	N_ZJ_HC_3	N_ZJ_HD_1	N_ZJ_HD_2	N_ZJ_HD_3	N_ZJ_HT_1	N_ZJ_HT_2	N_ZJ_HT_3	N_ZJ_J_1	N_ZJ_J_2	N_ZJ_J_3	N_ZJ_JP_1	N_ZJ_JP_2	N_ZJ_JP_3	N_ZJ_JW_1	N_ZJ_JW_2	N_ZJ_JW_3	N_ZJ_LJ_1	N_ZJ_LJ_2	N_ZJ_LJ_3	N_ZJ_LL_1	N_ZJ_LL_2	N_ZJ_LL_3	N_ZJ_QJ_1	N_ZJ_QJ_2	N_ZJ_QJ_3	N_ZJ_SS_1	N_ZJ_SS_2	N_ZJ_SS_3	N_ZJ_TL_1	N_ZJ_TL_2	N_ZJ_TL_3	N_ZJ_TT_1	N_ZJ_TT_2	N_ZJ_TT_3	N_ZJ_WP_1	N_ZJ_WP_2	N_ZJ_WP_3	N_ZJ_WY_1	N_ZJ_WY_2	N_ZJ_WY_3	N_ZJ_ZD_1	N_ZJ_ZD_2	N_ZJ_ZD_3	M_ZJ_NY_1	M_ZJ_NY_2	M_ZJ_NY_3	M_JL_T_1	M_JL_T_2	M_JL_T_3	M_JS_NX_1	M_JS_NX_2	M_JS_NX_3	M_ZJ_NB_1	M_ZJ_NB_2	M_ZJ_NB_3	M_GX_G_1	M_GX_G_2	M_GX_G_3	M_USA_1	M_USA_2	M_USA_3	M_ZJ_HA_1	M_ZJ_HA_2	M_ZJ_HA_3	M_ZJ_HC_1	M_ZJ_HC_2	M_ZJ_HC_3	M_ZJ_HD_1	M_ZJ_HD_2	M_ZJ_HD_3	M_ZJ_HT_1	M_ZJ_HT_2	M_ZJ_HT_3	M_ZJ_JP_1	M_ZJ_JP_2	M_ZJ_JP_3	M_ZJ_JW_1	M_ZJ_JW_2	M_ZJ_JW_3	M_ZJ_LJ_1	M_ZJ_LJ_2	M_ZJ_LJ_3	M_ZJ_LL_1	M_ZJ_LL_2	M_ZJ_LL_3	M_ZJ_QJ_1	M_ZJ_QJ_2	M_ZJ_QJ_3	M_ZJ_SS_1	M_ZJ_SS_2	M_ZJ_SS_3	M_ZJ_TL_1	M_ZJ_TL_2	M_ZJ_TL_3	M_ZJ_TT_1	M_ZJ_TT_2	M_ZJ_TT_3	M_ZJ_WP_1	M_ZJ_WP_2	M_ZJ_WP_3	M_ZJ_WY_1	M_ZJ_WY_2	M_ZJ_WY_3	M_ZJ_ZD_1	M_ZJ_ZD_2	M_ZJ_ZD_3
M_ZJ_QJ_2	0.976467113	0.986461025	0.979222534	0.976934269	0.977643183	0.971837595	0.969575315	0.968010204	0.966591902	0.977588926	0.986406255	0.97915519	0.973468971	0.984707152	0.976426389	0.970151265	0.975087454	0.969522031	0.972023907	0.975702062	0.977642036	0.980064631	0.98084161	0.972211954	0.97451175	0.970912956	0.977990789	0.968451567	0.973387505	0.973441655	0.981094773	0.987022222	0.97654592	0.97950221	0.974832694	0.96803742	0.985575764	0.9764647	0.967167209	0.980078335	0.98168358	0.980118416	0.981082045	0.980064299	0.992775036	0.975810457	0.973134929	0.978191574	0.979877745	0.978272432	0.967448718	0.975060923	0.974981074	0.979128395	0.979262743	0.981817586	0.98048056	0.982353732	0.982058269	0.977911584	0.975971577	0.97615809	0.979275262	0.978753955	0.979262069	0.982152113	0.981644227	0.977415236	0.97213229	0.972225965	0.971945316	0.979556238	0.976960879	0.979141462	0.978125458	0.978058082	0.981402504	0.981965422	0.973336806	0.982272924	0.980078038	0.975301728	0.97954284	0.97982459	0.979945661	0.978326589	0.978753874	0.979462613	0.980212283	0.987824171	0.97405733	0.972907547	0.980626906	0.980935007	0.980868167	0.979569599	0.976733479	0.97930231	0.979128394	0.977804154	0.981590415	0.871942443	0.846938883	0.862042592	0.946925502	0.943339872	0.950163082	0.900491409	0.813695609	0.824184087	0.950309378	0.958764671	0.957078736	0.916143062	0.883701459	0.913600816	0.917895137	0.91352063	0.93747997	0.898912148	0.920931474	0.911165812	0.882216288	0.849574711	0.848209973	0.928825275	0.908677594	0.69928943	0.864691708	0.703343402	0.70324909	0.893975403	0.81930076	0.871246328	0.819034409	0.768250823	0.80887983	0.927167204	0.962029898	0.927340945	0.937747428	0.891139344	0.907312868	0.78956146	0	0.539035735	0.907634949	0.88786263	0.892263175	0.692010594	0.839019298	0.858349506	0.818926674	0.804572957	0.898992015	0.855768358	0.887005211	0.861332902	0.91916638	0.890980148	0.861441152	0.846471618	0.809682438	0.729348412
M_ZJ_QJ_3	0.973162673	0.984039235	0.970593655	0.934138513	0.957228222	0.933028078	0.943313396	0.917842394	0.917708299	0.963567238	0.976693396	0.968906758	0.961133709	0.97792412	0.967810205	0.949080224	0.96293892	0.957280381	0.956076755	0.966109269	0.965613956	0.969160998	0.971957993	0.957963409	0.964958969	0.955072136	0.968397587	0.95529954	0.960610059	0.962162658	0.973374978	0.979810629	0.964732522	0.97073838	0.964931161	0.956758702	0.977333965	0.965051667	0.954001485	0.966860382	0.970966952	0.967702871	0.969336106	0.96998976	0.987195858	0.96077289	0.961027242	0.968946676	0.971194921	0.965281439	0.916424741	0.933027231	0.932479252	0.966432631	0.964131868	0.971341971	0.971985046	0.976052679	0.971248092	0.963516453	0.96100079	0.96243163	0.945147871	0.965241369	0.964358422	0.971970865	0.971503038	0.964958999	0.919757587	0.954914807	0.963423086	0.968626094	0.964986773	0.967836802	0.938285368	0.939074425	0.956318671	0.973095186	0.962005575	0.974299339	0.968920426	0.961855881	0.968264629	0.972426077	0.970954983	0.970874788	0.860198717	0.773203096	0.967355252	0.978592729	0.95992932	0.959327972	0.96980349	0.972118421	0.97193157	0.969013888	0.966083927	0.965936891	0.968666966	0.963690386	0.972787451	0.780757883	0.744785645	0.769934912	0.891593619	0.878843731	0.898282413	0.818965626	0.763299628	0.762804564	0.901918862	0.917291685	0.912555459	0.855700817	0.819099287	0.855287225	0.829840451	0.824075575	0.861090519	0.820034737	0.853639287	0.839566566	0.803686939	0.764744656	0.789105943	0.842269391	0.819661018	0.732063866	0.788677094	0.743448131	0.762456964	0.813733382	0.71670462	0.780529801	0.835741367	0.73041782	0.744156622	0.835783521	0.913855283	0.835889637	0.883913042	0.788423296	0.802550387	0.533268653	0.539035735	0	0.847031623	0.830871399	0.840570383	0.728490224	0.735286591	0.769359288	0.771634799	0.785668855	0.846455689	0.783594403	0.796355405	0.806054864	0.873814063	0.864262497	0.783821139	0.791286346	0.763086266	0.698043973
M_ZJ_SS_1	0.978513843	0.985149412	0.978860825	0.972183603	0.976277133	0.96803657	0.962255574	0.944182659	0.952356303	0.965493462	0.976371645	0.971554844	0.970110219	0.978124834	0.974204677	0.963206399	0.971835062	0.964450648	0.961347534	0.968650483	0.966644025	0.977615143	0.981107622	0.968437527	0.968517058	0.963860891	0.969052287	0.963392831	0.96019483	0.963259082	0.973468437	0.978097879	0.96759494	0.968744389	0.96312429	0.960437206	0.976357483	0.965466097	0.956917618	0.976090373	0.972678357	0.977040193	0.977749714	0.971915813	0.98690097	0.968972727	0.9659899	0.972009765	0.974123882	0.973896832	0.959941767	0.968999507	0.96798285	0.980024058	0.980786762	0.979167734	0.982499474	0.98616588	0.979689168	0.97809795	0.975716299	0.97522018	0.978096951	0.977601705	0.978217316	0.980358545	0.98014464	0.976477351	0.969509544	0.966191804	0.973027745	0.977816245	0.974270252	0.977575243	0.976692656	0.974257531	0.975127037	0.982579739	0.971770765	0.983810675	0.978886634	0.974136386	0.977668821	0.980332456	0.977509937	0.977670299	0.977816407	0.98015733	0.978953184	0.977816626	0.967606875	0.965227126	0.978619022	0.981991171	0.981603045	0.978323742	0.976558497	0.977026748	0.978017342	0.978820106	0.981950514	0.653749416	0.558874353	0.61275955	0.91123092	0.898321663	0.919203799	0.883071574	0.886669409	0.888315131	0.924740727	0.937530809	0.936528287	0.914896751	0.88864947	0.915151546	0.865183889	0.862669493	0.881464585	0.699608828	0.733064908	0.713387915	0.835821153	0.871887324	0.876074885	0.73888473	0.75523272	0.706485088	0.705481213	0.786270004	0.741856414	0.558393685	0.770069134	0.766043533	0.894844275	0.738992613	0.809828133	0.802391314	0.938014054	0.800785823	0.850710285	0.644345827	0.643475708	0.863578954	0.907634949	0.847031623	0	0.44006619	0.439825021	0.854574142	0.725867477	0.838789997	0.907899914	0.911658286	0.914025883	0.656772872	0.622699536	0.600531598	0.924168619	0.919941917	0.874416052	0.749427989	0.758257402	0.803807347
M_ZJ_SS_2	0.98014618	0.987276992	0.978607349	0.983622916	0.984545999	0.974299177	0.974297502	0.954726038	0.965722698	0.976009977	0.983008332	0.978419078	0.978900639	0.985831173	0.980761079	0.973816899	0.981990228	0.975796772	0.97115447	0.976906688	0.974913117	0.987047636	0.989429917	0.976425651	0.978873203	0.976223656	0.978030779	0.974323791	0.971434517	0.974176999	0.981817394	0.980921407	0.975716241	0.973869158	0.970898879	0.965977006	0.981562562	0.972611214	0.964624409	0.983837377	0.980492143	0.983890971	0.984078376	0.980398655	0.992587342	0.976492508	0.974098003	0.978592975	0.979810739	0.981536471	0.971849486	0.980545784	0.977803552	0.979931705	0.978286379	0.983195794	0.981845161	0.980641629	0.98324886	0.978901846	0.976332709	0.982660221	0.985482891	0.985469581	0.985442446	0.988894561	0.989470045	0.985910207	0.971650857	0.963824796	0.975436961	0.985122071	0.980051025	0.982673698	0.986647105	0.983757255	0.985750299	0.981283015	0.973510328	0.98171106	0.986473434	0.982793957	0.983556575	0.986781138	0.985537376	0.985109336	0.982499597	0.988158524	0.986018249	0.983235427	0.975889542	0.973857124	0.985416477	0.981243033	0.981349952	0.985523071	0.983369197	0.982259153	0.977577273	0.976506825	0.979262882	0.79104637	0.749133302	0.740343526	0.875487138	0.868651465	0.883540978	0.832318054	0.835675512	0.835634993	0.881786823	0.892249159	0.891660765	0.860530545	0.835313744	0.859394685	0.842028632	0.83785584	0.858403162	0.871365885	0.845908043	0.825012262	0.891058446	0.897319778	0.890042589	0.649856679	0.608933751	0.536653215	0.841199166	0.874109396	0.883460342	0.784383293	0.764356896	0.754845658	0.837641817	0.653683595	0.820424047	0.798365457	0.886485048	0.79664009	0.781467282	0.668613184	0.700344955	0.803085301	0.88786263	0.830871399	0.44006619	0	0.418995889	0.815660149	0.780114485	0.791619833	0.899085559	0.901399438	0.86582806	0.736062688	0.709199839	0.698257444	0.93409528	0.931968935	0.888249269	0.899098584	0.909278956	0.835031308
M_ZJ_SS_3	0.971423479	0.984039074	0.97705528	0.950566102	0.964063671	0.939596833	0.953440473	0.914966231	0.927019583	0.954297196	0.964947782	0.949442419	0.967595726	0.972118294	0.958620199	0.958980109	0.972063509	0.960036341	0.95269242	0.953280848	0.952838404	0.977161015	0.985964716	0.959154378	0.962966399	0.959540333	0.965628614	0.962604613	0.952410061	0.959995681	0.963622887	0.969242528	0.956772839	0.959139792	0.961840679	0.95393628	0.96689933	0.958349823	0.946416655	0.95817817	0.964933344	0.956666663	0.96215206	0.965508477	0.988292758	0.945067464	0.946205178	0.961268146	0.952225112	0.96060022	0.937387481	0.942458443	0.939756526	0.951356146	0.947262995	0.958044996	0.951543932	0.950755637	0.960760629	0.944078917	0.968399259	0.966110892	0.965990883	0.966406061	0.966873661	0.979770464	0.978794029	0.977922619	0.96367724	0.954245875	0.970955172	0.969549521	0.962805949	0.947435896	0.950392869	0.943622867	0.962659156	0.975195634	0.956025513	0.969068738	0.97268009	0.968625987	0.963876841	0.941122284	0.969296254	0.968613736	0.956613033	0.976358865	0.967716869	0.966271942	0.954618212	0.951957158	0.968144895	0.949992239	0.953002222	0.968599239	0.962445727	0.953108229	0.944493228	0.944212311	0.952533611	0.771700719	0.733641216	0.720985481	0.920034224	0.907619598	0.927673121	0.884315527	0.894455605	0.893759685	0.927310152	0.943525313	0.94091696	0.909157965	0.883031591	0.910350048	0.860983942	0.858830799	0.881491939	0.850736593	0.880073749	0.857519642	0.862348677	0.870602524	0.869774542	0.776409817	0.726845019	0.658860577	0.818321793	0.868770955	0.868021996	0.776690884	0.776356088	0.784851291	0.890510152	0.722043234	0.872436212	0.81809766	0.938122545	0.81833861	0.845586476	0.71952849	0.730484966	0.849505851	0.892263175	0.840570383	0.439825021	0.418995889	0	0.858709647	0.805358332	0.834081095	0.904809535	0.910695858	0.907311551	0.721989078	0.693467882	0.679286334	0.92333855	0.919553648	0.877117805	0.888209504	0.898081826	0.856302159
M_ZJ_TL_1	0.96365107	0.982125897	0.910125435	0.885483344	0.897147751	0.871972076	0.886965807	0.870418205	0.87131466	0.890337685	0.903342967	0.895315758	0.877081445	0.907061913	0.89256029	0.663669186	0.674648375	0.881602638	0.88279366	0.888545136	0.889508227	0.684174574	0.881684045	0.87903458	0.889937178	0.878390759	0.892171629	0.881615356	0.884678227	0.886846194	0.895944292	0.908466302	0.887636791	0.894725024	0.89307867	0.880652326	0.902030932	0.89282501	0.881547556	0.891543557	0.896399404	0.890366232	0.891343648	0.89552929	0.936172256	0.880412764	0.88552361	0.892117796	0.895691072	0.876105332	0.874685382	0.882365837	0.871409503	0.702782795	0.723263653	0.674114156	0.714836733	0.731318295	0.67451533	0.699171269	0.893295061	0.671291098	0.674060417	0.674381724	0.67361936	0.689272036	0.688443006	0.827141778	0.900827568	0.86548353	0.927610243	0.675653014	0.67042184	0.861884594	0.86806537	0.880519721	0.90577779	0.922901262	0.896212798	0.906620473	0.676736657	0.666970375	0.673873595	0.953656777	0.949228974	0.956238821	0.66924402	0.676214063	0.675130961	0.901952113	0.883060536	0.884453359	0.675639041	0.73166561	0.729632672	0.675652283	0.673378231	0.671840015	0.671211612	0.724268136	0.720535782	0.829358775	0.803325188	0.814093942	0.718886489	0.73709352	0.741722354	0.70816995	0.654739135	0.659395624	0.731619485	0.791218972	0.759312922	0.803607279	0.784677277	0.826202854	0.763003603	0.761879515	0.657293539	0.682122959	0.636411015	0.645334621	0.64339467	0.750871819	0.746029208	0.718683384	0.699620893	0.521470604	0.790856821	0.58987129	0.550915336	0.816648114	0.746496225	0.804515369	0.775220421	0.732797873	0.71535329	0.741041081	0.725817374	0.760090413	0.850187138	0.791954215	0.826991116	0.778254691	0.692010594	0.728490224	0.854574142	0.815660149	0.858709647	0	0.419771638	0.473764103	0.473231039	0.639784613	0.506247504	0.786524006	0.786750314	0.818536298	0.892570062	0.894858053	0.797787297	0.785333214	0.754028719	0.603997183
M_ZJ_TL_2	0.955489966	0.980239117	0.908118635	0.870272716	0.888171303	0.857216002	0.87123344	0.851729095	0.851688756	0.876063441	0.888801089	0.878204673	0.861562977	0.89486091	0.87803122	0.603964637	0.619411519	0.863354739	0.86556248	0.872410977	0.872825448	0.630784255	0.879503546	0.863690386	0.876852911	0.863393357	0.877869898	0.867393611	0.867232759	0.871943009	0.88070666	0.894018028	0.871074339	0.880544171	0.878295673	0.863983143	0.88562904	0.877466998	0.866176473	0.875529832	0.880478976	0.876426526	0.877791281	0.879154812	0.935958108	0.863810538	0.866753982	0.876813309	0.878901378	0.858807966	0.861922771	0.867503109	0.852760718	0.651692783	0.670930269	0.614021307	0.658890446	0.678476204	0.61529184	0.638061287	0.88213793	0.611024224	0.612616277	0.613660027	0.611987953	0.636216311	0.634209401	0.816853861	0.885148615	0.860667641	0.920854546	0.61701838	0.610288571	0.844118378	0.85047353	0.863556424	0.89692173	0.918727084	0.892332843	0.903543375	0.620175031	0.611679432	0.614930805	0.947569637	0.942606761	0.948506344	0.607853645	0.620763243	0.614529747	0.88605856	0.866284247	0.868733499	0.616937134	0.680816659	0.678610063	0.616910508	0.613231215	0.608736772	0.610877709	0.672910982	0.66766677	0.73162063	0.69233008	0.715846856	0.725508417	0.740197168	0.755902997	0.715515319	0.753788082	0.74842381	0.7513516	0.80998695	0.779111774	0.813132347	0.791406533	0.835059131	0.743954273	0.743005031	0.653562435	0.54751649	0.543007883	0.545162725	0.596545854	0.736851514	0.726203407	0.719847483	0.672502873	0.74943986	0.718108597	0.649616198	0.687261471	0.66465113	0.690924197	0.737051116	0.767407839	0.720704295	0.708597603	0.716841208	0.739408697	0.728238971	0.849745672	0.761440266	0.78321966	0.74196116	0.839019298	0.735286591	0.725867477	0.780114485	0.805358332	0.419771638	0	0.427330455	0.564668628	0.74380937	0.495251051	0.759955386	0.740208878	0.79268995	0.871954843	0.872945196	0.789506404	0.694672566	0.696705419	0.646056853
M_ZJ_TL_3	0.95883486	0.981430179	0.893309017	0.904787301	0.918739935	0.89122317	0.903902553	0.890498527	0.888999956	0.912611891	0.924533725	0.916278341	0.899957164	0.930112209	0.914191754	0.714744454	0.727758192	0.90311445	0.902378262	0.911528209	0.911621538	0.735277653	0.888158812	0.900426147	0.911675632	0.900491558	0.913857039	0.903514809	0.906310261	0.908103178	0.918365622	0.92803813	0.909014389	0.916784565	0.911031776	0.898712182	0.923194227	0.914282964	0.90304588	0.913857865	0.917308748	0.912038228	0.913403526	0.916292015	0.951798136	0.900800409	0.905242216	0.908198245	0.915904895	0.896092128	0.896531921	0.904145203	0.891556674	0.733605148	0.746501029	0.727959734	0.751076785	0.760709378	0.729176969	0.733284559	0.885080916	0.724400912	0.726247152	0.72727733	0.726554869	0.741859887	0.740629579	0.848532935	0.899047868	0.855810887	0.92497417	0.729458346	0.723851785	0.882124838	0.88565732	0.900212565	0.925818048	0.917228364	0.893402958	0.893616924	0.731330976	0.721363842	0.727651892	0.953669839	0.947556437	0.955208369	0.718126203	0.724052699	0.727437954	0.925015281	0.905160558	0.906245486	0.730420487	0.760534166	0.758662133	0.728922716	0.725684947	0.724441089	0.723291437	0.746862768	0.750127068	0.808850944	0.809988197	0.793800467	0.681322939	0.6945266	0.705910619	0.675048184	0.728677892	0.708103602	0.688758821	0.736371513	0.707635876	0.745227069	0.732303618	0.771461641	0.665334122	0.66120139	0.601576023	0.662779385	0.611770423	0.552855374	0.582365543	0.727982745	0.719715676	0.648531429	0.637829524	0.708410594	0.717868147	0.697213725	0.777640739	0.78919837	0.620599088	0.71385501	0.710071261	0.70608335	0.656800083	0.626154223	0.678526949	0.635678426	0.765372652	0.741868921	0.808169893	0.72973369	0.858349506	0.769359288	0.838789997	0.791619833	0.834081095	0.473764103	0.427330455	0	0.624894643	0.777896362	0.587142836	0.787113598	0.77956717	0.818296004	0.636278082	0.645121487	0.575168379	0.586753868	0.595662831	0.478366586
M_ZJ_TT_1	0.957817176	0.976814181	0.903703583	0.755999627	0.79976876	0.744199278	0.764209544	0.732262519	0.735929403	0.760464117	0.778019143	0.776613722	0.752759914	0.79512841	0.778111901	0.541811266	0.549389688	0.756064302	0.761790406	0.762095273	0.76474527	0.563908477	0.836451045	0.756626958	0.752260423	0.740475786	0.764171031	0.738093027	0.744702994	0.748543686	0.776840547	0.801122771	0.769336253	0.777773951	0.754963174	0.763354314	0.779875678	0.769024518	0.745131365	0.771503635	0.771423234	0.772079831	0.776896275	0.770366473	0.892050763	0.762299383	0.764493082	0.777468316	0.774780749	0.755410284	0.737883135	0.755049777	0.748453769	0.726288201	0.744722792	0.62765474	0.739693255	0.757927683	0.656416067	0.703051563	0.880010422	0.564336593	0.571895138	0.565514445	0.565260109	0.588176748	0.589006105	0.689402655	0.893750704	0.861524017	0.929509151	0.566785881	0.563614634	0.749685185	0.745846072	0.76292841	0.779717626	0.917108341	0.888760705	0.898861106	0.563011925	0.564803603	0.568337797	0.94189579	0.923114797	0.931769619	0.66002768	0.589620509	0.57124025	0.779103662	0.755435334	0.755877641	0.573393786	0.753606187	0.74766603	0.567640749	0.619145548	0.630931746	0.673968595	0.742328635	0.738207866	0.851606395	0.833292033	0.84831498	0.672341509	0.723003459	0.715045278	0.68138648	0.648731098	0.646725846	0.705838422	0.786760632	0.741799004	0.770320012	0.748434814	0.811511554	0.7763382	0.7715221	0.617439473	0.648985159	0.645534059	0.671861227	0.701306244	0.821264149	0.789786872	0.779539533	0.774737786	0.759607824	0.854400507	0.748384164	0.783113292	0.87955032	0.801760252	0.866788379	0.85845676	0.840355168	0.81933877	0.770456604	0.709935378	0.80270969	0.914027174	0.874896647	0.873037	0.83667691	0.818926674	0.771634799	0.907899914	0.899085559	0.904809535	0.473231039	0.564668628	0.624894643	0	0.437135839	0.293285638	0.852086662	0.844700562	0.869597225	0.933532743	0.943740759	0.879083171	0.82118595	0.791754341	0.731835378
M_ZJ_TT_2	0.966539775	0.98038578	0.908198834	0.850512147	0.863715356	0.842018014	0.854001419	0.836702959	0.832608004	0.857947498	0.875475639	0.872571544	0.847621875	0.882137756	0.869455645	0.803850419	0.813225865	0.849291756	0.858778375	0.861372878	0.857143315	0.823596266	0.854539443	0.856879887	0.854306571	0.836644112	0.86023596	0.844768312	0.839655364	0.852729799	0.869802117	0.887128001	0.866123074	0.868863899	0.853449256	0.857868256	0.874403464	0.861933816	0.844328616	0.865735938	0.868692138	0.864372605	0.867516944	0.867942491	0.902646746	0.856277507	0.860879897	0.867433682	0.870284458	0.850352197	0.842590724	0.852559535	0.845469223	0.886968303	0.902700822	0.837684894	0.903183006	0.917671393	0.859771209	0.870928401	0.895355236	0.823502788	0.824800539	0.82307491	0.8228749	0.829270045	0.828748014	0.814858698	0.903837875	0.890473335	0.934646068	0.822620733	0.82001139	0.842044978	0.840038004	0.857549652	0.870258339	0.92088081	0.904867928	0.916599803	0.822419326	0.819114462	0.823369233	0.948197413	0.93364336	0.941161131	0.860346004	0.829751139	0.826700576	0.876264954	0.856155871	0.85679962	0.826045325	0.91173075	0.905563698	0.823742963	0.83036652	0.835503295	0.86718287	0.899945014	0.898446531	0.881117773	0.861679665	0.877023832	0.739338055	0.731323235	0.748142217	0.695540325	0.657468278	0.655515075	0.745316593	0.804834567	0.774080489	0.777852154	0.760047674	0.81944561	0.795508852	0.790665591	0.736902086	0.759336881	0.766253656	0.766909512	0.848581889	0.835819165	0.83113771	0.803605966	0.824985406	0.74390337	0.861183431	0.737897079	0.771849862	0.89121618	0.816341521	0.880540912	0.86114571	0.843620626	0.827432325	0.790631288	0.781065467	0.819767193	0.918094682	0.886174647	0.886134393	0.862937931	0.804572957	0.785668855	0.911658286	0.901399438	0.910695858	0.639784613	0.74380937	0.777896362	0.437135839	0	0.568744093	0.868247014	0.859845023	0.884460096	0.939793426	0.95008177	0.886561745	0.824758325	0.795166375	0.719542487
M_ZJ_TT_3	0.959877639	0.98100127	0.906018075	0.721713325	0.813240764	0.71242881	0.762979791	0.700091513	0.700372361	0.71754848	0.740882479	0.738073209	0.705362281	0.755504448	0.739036491	0.382297408	0.389836302	0.713469312	0.724332941	0.723059951	0.721949483	0.411872565	0.847529683	0.71852837	0.722900008	0.705228186	0.720559635	0.708344292	0.708519629	0.709989405	0.735544249	0.759370533	0.727464319	0.737214937	0.715727526	0.72112145	0.738874593	0.730137672	0.711140275	0.732294821	0.732400949	0.731505955	0.735894073	0.730073162	0.894673883	0.72391966	0.725003498	0.73444676	0.735477686	0.716067376	0.69354859	0.716964347	0.709484774	0.614811997	0.632845148	0.495322889	0.628832393	0.647267033	0.52249199	0.594437551	0.884960651	0.409128937	0.418493709	0.413409683	0.405423586	0.436688462	0.43526976	0.65234761	0.896613605	0.862540986	0.930379039	0.41065531	0.410881724	0.710609151	0.708215037	0.723826419	0.743076457	0.919155215	0.891597146	0.902285935	0.415804935	0.414680124	0.416594653	0.944144091	0.928198484	0.935261932	0.528751865	0.438011405	0.414574497	0.73786103	0.716748115	0.718555099	0.41724879	0.643801887	0.637862277	0.409316161	0.488004249	0.496592738	0.565876766	0.631373944	0.627909262	0.886213777	0.887926518	0.880461212	0.631287438	0.67318667	0.658617516	0.665399968	0.707953924	0.694883628	0.646013986	0.721652576	0.67817509	0.738828223	0.720073904	0.780193593	0.741127142	0.734371578	0.58020894	0.659767077	0.617226721	0.641267373	0.712115287	0.838708934	0.804823119	0.754764126	0.750457464	0.810094921	0.862266134	0.831941627	0.866817218	0.894332332	0.827150198	0.860808424	0.825186111	0.808101532	0.800864905	0.731421309	0.64608457	0.759393365	0.879619593	0.852662531	0.868607913	0.832368206	0.898992015	0.846455689	0.914025883	0.86582806	0.907311551	0.506247504	0.495251051	0.587142836	0.293285638	0.568744093	0	0.867349849	0.852165295	0.882359637	0.935176933	0.947485911	0.881330354	0.850857678	0.857371701	0.793492935
M_ZJ_WP_1	0.967476805	0.982741349	0.95953013	0.943194856	0.957655317	0.947207746	0.929880972	0.926831576	0.930764572	0.959514092	0.968371966	0.963154165	0.946806324	0.955569768	0.961335198	0.935006436	0.94980164	0.95072479	0.945186597	0.959834024	0.957881442	0.956090657	0.960359094	0.948865999	0.958630454	0.946202269	0.961601437	0.947900397	0.953960333	0.955539401	0.965561671	0.974164781	0.953534708	0.963352915	0.9568103	0.948772142	0.969360231	0.957144329	0.945265607	0.961013616	0.962698525	0.956599329	0.961174936	0.961320365	0.981910974	0.951474817	0.956371533	0.956705516	0.962444874	0.948050761	0.936035909	0.941026614	0.942846218	0.956198253	0.952733907	0.958406222	0.965309568	0.971009196	0.959154965	0.950927803	0.933509447	0.943862725	0.946966941	0.949950311	0.951114124	0.958941084	0.95882063	0.946898721	0.93940947	0.952800338	0.948533242	0.955087449	0.948598358	0.950244463	0.933990782	0.937870132	0.944091031	0.961055238	0.955142648	0.96280769	0.953589636	0.928919356	0.95118066	0.96966995	0.946928333	0.95773683	0.945830228	0.947489203	0.954365006	0.972117393	0.953908391	0.954966613	0.956586162	0.964908209	0.960774063	0.95595673	0.951074206	0.952920094	0.958352641	0.951971275	0.960987872	0.695166153	0.67921976	0.679781259	0.902682267	0.887057157	0.909237656	0.829694913	0.838509858	0.835994998	0.911643879	0.929129636	0.92460822	0.868716188	0.802482898	0.865586106	0.819860024	0.815954435	0.868247853	0.796071488	0.839133636	0.820405451	0.696075151	0.685200106	0.71307944	0.838641787	0.812609169	0.734202997	0.762376351	0.804503662	0.819419688	0.707193219	0.667567824	0.670751208	0.887164739	0.724891679	0.817051258	0.825173718	0.928261705	0.822804732	0.906882539	0.757840805	0.751085604	0.819513177	0.855768358	0.783594403	0.656772872	0.736062688	0.721989078	0.786524006	0.759955386	0.787113598	0.852086662	0.868247014	0.867349849	0	0.291064487	0.230449885	0.889907942	0.856116334	0.810991996	0.825813536	0.810897291	0.769760071
